"PRICES-1","P-1","","ARPINO (Giuseppe Cesari d'Arpino, 1568-1640)","1585-91","1585 |e 1591","Arpino","Cesari, G.","CESARI, GIUSEPPE (CAVALIER D'ARPINO)","Italian","","Crucifixion with the Virgin and St. John; Crowning of the Virgin, Apostles at the Tomb","75 scudi for each of two frescoes","75      ","368 x 214 cm each","Fresco","Wall","3","","","Sacred","","Rome, S. Atanasio dei Greci","Santori, Giulio Antonio, Cardinal","Rome, S. Atanasio dei Greci","Röttgen, Herwarth: Il Cavalier Giuseppe Cesari D'Arpino, Rome: Ugo Bozzi, 2002, cat. 20-21","","",""
"PRICES-50","P-50","","BERRETTONI, Niccolò (1637-82)","1675","1675","berrettoni","Berrettoni, N.","BERRETTONI, NICCOLÒ","Italian","","Allegory of Love; Cupid and Psyche; Allegory of Spring","475 scudi","475 ","","Fresco","Vault, lunettes","5-10; 3; 2","","","Allegory; myth","","Rome, Palazzo Altieri, red room","Altieri family","Rome, Palazzo Altieri, red room","Schiavo, Armando: The Altieri Palace, Rome: Italian Bankers' Association, ca.1964, pp. 73, 110-12","","",""
"PRICES-51","P-51","","BONATTI, Giovanni (ca. 1635-81)","1673-74","1673 |e 1674","Bonatti","Bonatti, Giov.","BONATTI, GIOVANNI (IL FERRARESINO)","Italian","","St. Charles Borromeo with the Plague Striken","350 scudi","350 ","380 x 200 cm","Oil","Chapel lateral","5-10","11H CHARLES BORROMEO 411","Charles Borromeo: He administers the sacrament to the sick during the plague","Sacred","","Rome, S. Maria in Vallicella, Spada chapel","Spada family","Rome, S. Maria in Vallicella, Spada chapel","Pampalone, Antonella: La cappella della famiglia Spada nella Chiesa Nuova, Rome: Poligrafico e Zecca dello Stato, 1993, p. 82, n. 1","","",""
"PRICES-52","P-52","","BONCORE, Giovanni Battista (b. 1643)","1678-79","1678 |e 1679","Boncore","Boncori, G.B.","BONCORI, GIOVANNI BATTISTA","Italian","","Perfection","100 scudi (?)","100","","Fresco","Vault","Crowd","","","Sacred allegory","","Rome, SS. Ambrogio e Carlo al Corso","SS. Ambrogio e Carlo al Corso","Rome, SS. Ambrogio e Carlo al Corso","Drago, G. and Salerno, L.  SS. Ambrogio e Carlo al Corso e l'Arciconfraternita dei Lombardi in Roma, 1967, p. 107","Only 50 scudi paid a conto were recorded but the usual fee for the frescoes above the side aisles was 100 scudi","",""
"PRICES-53","P-53","","BRANDI, Giacinto (1621-91)","1653","1653","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","Jove; Ovidian scenes","300 scudi for two paintings","300    ","","Fresco","Wall","","","","Myth","","Rome, Palazzo Pamphilj in Piazza Navona","Pamphilj family","Rome, Palazzo Pamphilj in Piazza Navona","Garms, Jörg, ed.: Quellen aus dem Archiv Doria-Pamphilj zur Kunsttätigkeit in Rom unter Innocenz X, Rome and Vienna: Hermann Böhlaus, 1972, p. 80, no. 317","The Ovidian scenes are described as a 12-section frieze","",""
"PRICES-54","P-54","","BRANDI, Giacinto","1669-70","1669 |e 1670","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","Annunciation","400 scudi","400 ","","Oil","Altarpiece","","73A52","Annunciation: Mary, usually reading, is visited by the Angel","Sacred","","Rome, S. Maria Annunziata","Barberini, Francesco, Cardinal","","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 467, no. 23","","",""
"PRICES-55","P-55","","BRANDI, Giacinto","1669-70","1669 |e 1670","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","Scenes of the Life of St. Maria Maddalena de' Pazzi","300 scudi for three paintings","300    ","","Oil","Tribune laterals; altarpiece crown","","11HH MARY MAGDALENE OF PAZZI","Mary Magdalene of Pazzi","Sacred","","Rome, S. Maria Annunziata","Barberini, Francesco, Cardinal","","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 467, no. 23","","",""
"PRICES-56","P-56","","BRANDI, Giacinto","1677-79","1677 |e 1679","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","Fall of the Rebel Angels","1200 scudi","1200 ","","Fresco","Vault","Crowd","","","Sacred","","Rome, SS. Ambrogio e Carlo al Corso","SS. Ambrogio e Carlo al Corso","Rome, SS. Ambrogio e Carlo al Corso","Drago, G. and Salerno, L.  SS. Ambrogio e Carlo al Corso e l'Arciconfraternita dei Lombardi in Roma, 1967, pp. 64, 78-79, n. 34","The contract specified that the church would pay for the scaffolding, Brandi's Murat.re assistente, and the azzurro","",""
"PRICES-57","P-57","","BRANDI, Giacinto","1680-82","1680 |e 1682","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","Assumption of the Virgin with Saints and Angels","3000 scudi","3000 ","","Fresco","Vault","Crowd","","","Sacred","","Rome, S. Silvestro in Capite","S. Silvestro in Capite","Rome, S. Silvestro in Capite","Gaynor, J. S. and I. Toesca: S. Silvestro in Capite (Le chiese di Roma illustrate, no. 73), Rome: Marietti, 1963, p. 81","","",""
"PRICES-58","P-58","","BRANDI, Giacinto","1671","1671","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","St. Jerome or a Philosopher","50 scudi","50 ","103 x 129 cm [palmi 4 e 5]","Oil","Easel","1 (?)","","","Sacred","","Messina, Antonio Ruffo collection","Ruffo, Antonio","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 98, no. 449","Though recorded as venuto da Roma, it is unclear it if was bought directly from the artist","",""
"PRICES-59","P-59","","BRANDI, Giacinto","1671","1671","Giacinto Brandi","Brandi, Giac.","BRANDI, GIACINTO","Italian","","A Painter Painting Tityus and the Vulture","80 scudi","80 ","155 x 142 cm [palmi 6 e 5 1/2]","Oil","Easel","","","","History","","Messina, Antonio Ruffo collection","Ruffo, Antonio","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 102, no. 465","Though bought in Rome (si paghò in Roma scudi 80, and ca. 17 scudi [8.2 onze] for shipping and framing), it is unclear if it was bought directly from the artist","",""
"PRICES-60","P-60","","CANINI, Giovanni Angelo (1617-ca. 1666)","1632","1632","Canini","Canini, G.A.","CANINI, GIOVANNI ANGELO","Italian","","","150 scudi","150 ","","","Ceiling; drawings","","","","","","Rome, Chigi collection","Chigi, Flavio, Cardinal","","Golzio, Vincenzo: Documenti artistici sul Seicento nell'archivio Chigi, Rome: Fratelli Palombi, 1939, pp. 70-71, no. 1632","The payment was for ""una volta dipinta della Camera dove dorme Card. Chigi"", and for ""un libro in foglio fattovi Disegni et Inscrittioni del Palazzo d'Avignone""","",""
"PRICES-61","P-61","","CANUTI, Domenico (1625-84)","1674-75","1674 |e 1675","Domenico Canuti; Enrico Haffner","Canuti, D.M.; Haffner, E.","CANUTI, DOMENICO MARIA; HAFFNER, ENRICO","Italian; Italian","and Haffner, E.; and Canuti, D.M.","Glory of San Domenico (in collaboration with Enrico Haffner)","780 scudi","780 ","","Fresco","Vault","Crowd","","","Sacred","","Rome, SS. Domenico e Sisto","SS. Domenico e Sisto","Rome, SS. Domenico e Sisto","Feinblatt, Ebria: ""The Roman Work of Domenico Maria Canuti,"" The Art Quarterly, XV, 1952, p. 46","The quadratura was painted by Haffner, who shared the fee, which included quelques dépenses accessories","",""
"PRICES-62","P-930","","MARATTA","1710-1711","1710 |e 1711","Maratta; Andrea Procaccini","Maratti; Procaccini, A.","MARATTI, CARLO; PROCACCINI, ANDREA","Italian; Italian","and Procaccini, A.; and Maratti","Baptism of the Centurion Cornelius","700 scudi (given to Procaccini, the commission was Maratti's, but he turned it over to Procaccini, who apprently did all of it, if under Maratti's supervision)","700","ca. 7 x 3.5 m","Altarpiece","Oil","5","","","Sacred","","Vatican, St. Peter's, Baptism chapel","Vatican, St. Peter's","Urbino, S. Francesco","DiFederico, Frank: ""Documentation for the Paintings and Mosaics of the Baptismal Chapel in Saint Peters,"" The Art Bulletin, L, 1968, pp. 194-98","Maratta delegated the lateral paintings in the chapel to Andrea Procaccini and Passeri; Maratta's share of Passeri's fee was ""per l'Inventione e Disegno""; see P-694","",""
"PRICES-63","P-62","","CANUTI, Domenico","1676","1676","Domenico Canuti","Canuti, D.M.","CANUTI, DOMENICO MARIA","Italian","","Apotheosis of Aeneas","500 scudi","500 ","","Fresco","Vault","Crowd","","","Myth","","Rome, Palazzo Altieri","Altieri family","Rome, Palazzo Altieri","Schiavo, Armando: The Altieri Palace, Rome: Italian Bankers' Association, ca.1964, pp. 102-03","","",""
"PRICES-64","P-63","","CAROSELLI, Angelo (1585-1652)","1631","1631","Angelo Caroselli; Poussin","Caroselli, A.; Poussin, N.","CAROSELLI, ANGELO; POUSSIN, NICOLAS","Italian; French","copy by; copy after","Plague of Ashdod (after Poussin)","35 scudi","35 ","129 x 205? cm","Oil","Easel","Crowd","","","Sacred","","Rome, Valguarnera collection","Valguarnera, Fabrizio","London, National Gallery (?)","Roma 1630: Il trionfo del pennello (exh. cat., Villa Medici, Rome), Milan: Electa, 1995, p. 229, pp. 162-71, 229","In 1631 Valguarnera also paid Poussin 110 scudi for the original; identification of Caroselli's copy with the painting in London is not certain","",""
"PRICES-65","P-64","","CARRACCI, Annibale (1560-1609)","1597-1600ff.","1597 |e 1600","Annibale Carracci","Carracci, Annib.","CARRACCI, ANNIBALE","Italian","","Omnia vincit Amor","ca. 750 scudi [cinquecento scudi d'oro di regalo]","750","","Fresco","Vault; walls","","","","Myth","","Rome, Palazzo Farnese, Galleria","Farnese, Odoardo, Cardinal","Rome, Palazzo Farnese, Galleria","Baglione, Giovanni: Le vite de' pittori, scultori et architetti dal Pontificato di Gregorio XIII del 1572 in fino a' tempi di Papa Urbano Ottavo nel 1642, Rome: 1642 (facsimile ed. Valerio Mariani, Rome: Calzone, 1935), p. 108; Zapperi, Roberto: ""Per la storia della Galleria Farnese. Nuove ricerche e precisazioni documentarie,"" Bollettino d'arte, LXXXIV, 1999, nos. 109-10, p. 91","Annibale was additionally paid 10 scudi a month while working on the project","",""
"PRICES-66","P-65","","CARRACCI, Annibale","1599","1599","Annibale Carracci","Carracci, Annib.","CARRACCI, ANNIBALE","Italian","","Virgin and Child with Saints","200 scudi","200 ","365 x 212 cm","Oil","Altarpiece","5-10","11F61","Madonna and Child with Saints","Sacred","","Spoleto, Cathedral, Gelosi chapel","Gelosi, Benedetto","Spoleto, Cathedral, Gelosi chapel","Posner, D. Annibale Carracci; a study in the reform of Italian painting around 1590, 1971, II, cat. 109[S]","The painting probably was completed by Innocenzo Tacconi","",""
"PRICES-67","P-66","","CARRACCI, Annibale","1601-02","1601 |e 1602","Annibale Carracci","Carracci, Annib.","CARRACCI, ANNIBALE","Italian","","Domine Quo Vadis?","200 scudi","200 ","77 x 56 cm","Oil on copper","Easel","2","","","Sacred","","Rome, Aldobrandini collection","Aldobrandini, Pietro, Cardinal","London, National Gallery","Zapperi, Roberto: ""Per la storia della Galleria Farnese. Nuove ricerche e precisazioni documentarie,"" Bollettino d'arte, LXXXIV, 1999, nos. 109-10, pp. 93-94","","",""
"PRICES-68","P-67","","CARRACCI, Annibale","ca. 1604-06","1604 |e 1606","Annibale Carracci","Carracci, Annib.","CARRACCI, ANNIBALE","Italian","","God the Father; Scenes of the Life of the Virgin and Saints","2000 scudi for 19 paintings","2000","","Fresco","Wall; ceiling","","","","Sacred","","Rome, S. Giacomo degli Spagnoli, Herrera chapel","Henríquez de Herrera, Juan","Barcelona, Museo de Arte; Madrid, Prado","Malvasia, Carlo Cesare: Felsina pittrice: vite de'pittori bolognesi, Bologna: 1678 (ed. G. Zanotti et al., Bologna: Guidi all'Ancora, 1841), I, pp. 318-19","Annibale's assistants, notably Albani, were responsible for most of the painting, which caused Herrera to want to pay less (Annibale and Albani insisted that each other deserved more of the money)","",""
"PRICES-69","P-68","","CARRACCI, Annibale","1605-07","1605 |e 1607","Annibale Carracci","Carracci, Annib.","CARRACCI, ANNIBALE","Italian","","Birth of the Virgin","200 scudi","200 ","274 x 155 cm","Oil","Altarpiece","5-10","","","Sacred","","Mantua, Castello Estense, chapel","Este, Cesare d'","Paris, Louvre","Marcolini, Giuliana: ""Cesare d'Este, Caravaggio e Annibale Carracci: un duca, due pittori e una committenza 'a mal termine',"" in Sovrane passioni. Studi sul collezionismo estense, ed. Jadranka Bentini, Milan: Federico Motta, 1998, pp. 9-35","","",""
"PRICES-70","P-69","","CASTELLO, Bernardo (ca. 1557-1629)","1604-05","1604 |e 1605","Bernardo Castello","Castello, Bern.","CASTELLO, BERNARDO","Italian","","St. Peter Summoned to Walk on the Water","560 scudi","560 ","ca. 720 x 420? cm","Oil on slate","Altarpiece","Crowd","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","","Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, p. 252","Castello, whose altarpiece was replaced by a fresco by Lanfranco, was paid least among the artists involved in the cycle","",""
"PRICES-71","P-70","","CELIO, Gaspare (1571-1640)","1616","1616","Gaspare Celio","Celio, Gasp.","CELIO, GASPARE","Italian","","Battle between Caesar and Pompey","100 scudi","100 ","250 x 365 cm","Oil","Easel","Crowd","","","History/Battle","","Rome, Mattei collection","Mattei, Giovanni Battista","Rome, Galleria nazionale d arte antica","Cappelletti, Francesca.  Testa, Laura. Il trattenimento di virtuosi. Le collezioni secentesche di quadri nei Palazzi Mattei di Roma, Roma 1994, p.39","","",""
"PRICES-72","P-71","","CELIO, Gaspare","","","Gaspare Celio","Celio, Gasp.","CELIO, GASPARE","Italian","","St. Charles Borromeo","100 scudi","100 ","","Oil","Altarpiece","","11H CHARLES BORROMEO","Charles Borromeo","Sacred","","Rome, S. Carlo ai Catinari","S. Carlo ai Catinari","","Baglione, Giovanni: Le vite de' pittori, scultori et architetti dal Pontificato di Gregorio XIII del 1572 in fino a' tempi di Papa Urbano Ottavo nel 1642, Rome: 1642 (facsimile ed. Valerio Mariani, Rome: Calzone, 1935), pp. 378-80","Baglione relates a long story of how Celio was convinced by his wife and G. B. Crescenzi to donate half of his 100 scudi fee back to the church; nonetheless, the painting displeased the padri, it was replaced by one by Andrea Commodi, and then his by Cortona's (in situ)","",""
"PRICES-73","P-72","","CERRINI, Gian Domenico (1609-81)","1642","1642","Cerrini","Cerrini, G.D.","CERRINI, GIOVANNI DOMENICO (CAVALIER PERUGINO)","Italian","","St. Ursula","ca. 150 scudi [scudi di 100 di oro]","150","330 x 190 cm","Oil","Altarpiece","3","11HH URSULA","Ursula","Sacred","","Rome, S. Carlo alle Quattro Fontane","Vidman, Cristoforo, Cardinal","Rome, S. Carlo alle Quattro Fontane","Gian Domenico Cerrini: Il Cavalier Perugino tra classicismo e barocco (exh. cat., Palazzo Baldeschi al Corso, Perugia), ed. Francesco Federico Mancini, Cinisello Balsamo: Silvana Editoriale, 2005, cat. 8 and p. 273, doc. 7","","",""
"PRICES-74","P-73","","CERRINI, Gian Domenico","1643","1643","Cerrini","Cerrini, G.D.","CERRINI, GIOVANNI DOMENICO (CAVALIER PERUGINO)","Italian","","Holy Family with Sts. Agnese and Catherine","150 scudi","150 ","330 x 190 cm","Oil","Altarpiece","5","","","Sacred","","Rome, S. Carlo alle Quattro Fontane","S. Carlo alle Quattro Fontane","Rome, S. Carlo alle Quattro Fontane","Gian Domenico Cerrini: Il Cavalier Perugino tra classicismo e barocco (exh. cat., Palazzo Baldeschi al Corso, Perugia), ed. Francesco Federico Mancini, Cinisello Balsamo: Silvana Editoriale, 2005, cat. 11 and p. 273, doc. 8","Cerrini offered to accept just 50 scudi as the costs of his materials and food but was paid 100 more","",""
"PRICES-75","P-74","","CERRINI, Gian Domenico","1648","1648","Cerrini","Cerrini, G.D.","CERRINI, GIOVANNI DOMENICO (CAVALIER PERUGINO)","Italian","","Madonna and St. Peter","20 scudi","20 ","","Oil","Easel","","11F61 : 11H PETER","Madonna and Child with Peter","Sacred","","Rome, Spada collection","Spada, Virgilio","","Gian Domenico Cerrini: Il Cavalier Perugino tra classicismo e barocco (exh. cat., Palazzo Baldeschi al Corso, Perugia), ed. Francesco Federico Mancini, Cinisello Balsamo: Silvana Editoriale, 2005, p. 276, doc. 15","","",""
"PRICES-76","P-75","","CERRINI, Gian Domenico","1649","1649","Cerrini","Cerrini, G.D.","CERRINI, GIOVANNI DOMENICO (CAVALIER PERUGINO)","Italian","","David with the Head of Goliath","ca. 80 scudi (?)","80","202 x 149 cm","Oil","Easel","1 1/2","","","Sacred","","Rome, Spada collection","Spada, Virgilio","Rome, Galleria Spada","Gian Domenico Cerrini: Il Cavalier Perugino tra classicismo e barocco (exh. cat., Palazzo Baldeschi al Corso, Perugia), ed. Francesco Federico Mancini, Cinisello Balsamo: Silvana Editoriale, 2005, cat. 16 and p. 276, docs. 17-19","The total of the payments to Cerrini rather than for the pigments and frame is unclear","",""
"PRICES-77","P-76","","CERRINI, Gian Domenico","1653","1653","Cerrini","Cerrini, G.D.","CERRINI, GIOVANNI DOMENICO (CAVALIER PERUGINO)","Italian","","Portraits","100 scudi for 2 large and other small portraits [dui retratti grandi et altri piccoli]","100","","Oil","Easel","","61B1","Unknown Portrait","Portrait","","Rome, Spada collection","Spada, Bernardino, Cardinal","","Gian Domenico Cerrini: Il Cavalier Perugino tra classicismo e barocco (exh. cat., Palazzo Baldeschi al Corso, Perugia), ed. Francesco Federico Mancini, Cinisello Balsamo: Silvana Editoriale, 2005, p. 277, doc. 29","","",""
"PRICES-78","P-77","","CHIARI, Fabrizio (ca. 1615-95)","1675","1675","Fabrizio Chiari","Chiari, F.","CHIARI, FABRIZIO","Italian","","Chariot of Apollo","450 scudi","450 ","","Fresco","Vault","Crowd","","","Myth","","Rome, Palazzo Altieri, room of mirrors","Altieri family","Rome, Palazzo Altieri, room of mirrors","Schiavo, Armando: The Altieri Palace, Rome: Italian Bankers' Association, ca.1964, p. 117","","",""
"PRICES-79","P-78","","CHIARI, Fabrizio","1678-79","1678 |e 1679","Fabrizio Chiari","Chiari, F.","CHIARI, FABRIZIO","Italian","","Patience, Tolerance, Discretion","100 scudi","100 ","","Fresco","Vault","Crowd","","","Sacred allegory","","Rome, SS. Ambrogio e Carlo al Corso","SS. Ambrogio e Carlo al Corso","Rome, SS. Ambrogio e Carlo al Corso","Drago, Gaetano and Luigi Salerno: Ss. Ambrogio e Carlo al Corso (Le chiese di Roma illustrate, no. 96), Rome: Marietti, 1967, p. 108","","",""
"PRICES-80","P-79","","CHIARI, Giuseppe (1654-1727)","1675","1675","Giuseppe Chiari","Chiari, G.B.","CHIARI, GIUSEPPE BARTOLOMEO","Italian","","Venus; Hermit","7 scudi","7 ","","","","","","","Myth; genre","","Rome, Chigi collection","Chigi, Flavio, Cardinal","","Golzio, Vincenzo: Documenti artistici sul Seicento nell'archivio Chigi, Rome: Fratelli Palombi, 1939, p. 200, no. 1948","Payment for 'una Venere et un Eremita nel n.ro Giard.o alle 4 Font.e'","",""
"PRICES-81","P-80","","CHIARI, Giuseppe","1695-96","1695 |e 1696","Giuseppe Chiari","Chiari, G.B.","CHIARI, GIUSEPPE BARTOLOMEO","Italian","","Madonna and Child with Sts. Anthony and Stephen; Scenes from the Lives of St. Stephen and St. Anthony","400 scudi","400 ","","Oil; fresco","Altarpiece; chapel laterals; lunettes; pendentives; vault","","","","Sacred","","S. Silvestro in Capite, St. Anthony chapel","S. Silvestro in Capite","S. Silvestro in Capite, St. Anthony chapel","DiFederico, Frank: ""Francesco Trevisani and the Decoration of the Crucifixion Chapel in San Silvestro in Capite,"" The Art Bulletin, LIII, 1971, p. 67, nos. 6, 11, 15, 16","","",""
"PRICES-82","P-81","","CIAMPELLI, Agostino (1565-1630)","1624","1624","Ciampelli","Ciampelli, Agost.","CIAMPELLI, AGOSTINO","Italian","","Nativity","18 scudi","18 ","","Oil on copper","Easel","","73B13","Mary, Joseph and the new-born Christ (Nativity)","Sacred","","Rome, Barberini collection","Urban VIII, Pope","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, p. 391, no. 1421","","",""
