"GERMANINV-49","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0257","","0049","Annibale Carracci","","CARRACCI, ANNIBALE","","Italian","","","","","","Maria mit dem Kinde von musizirenden Engeln umgeben.  Holz. Br. 6 z. 10 l.; H. 8 z. 2 l.","Maria mit dem Kinde von musizirenden Engeln umgeben","","","11F4","Madonna and Child","","Gemälde","holz","6.10 x 8.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-50","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0264","","0050","Carracci","","CARRACCI","","Italian","","school of","","school","","Berglandschaft mit Bäumen, einer Mühle und Figuren. Leinwand.  Br. 4 f. 2 z.; H. 2 f. 3 z.","Berglandschaft mit Bäumen, einer Mühle und Figuren","","","25H1 (+1)","Landscape with Figures","","Gemälde","leinwand","4.2 x 2.3","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-51","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0268","","0051","Giacomo da Castello","","CASTELLO, GIACOMO DA","","Italian","","","","","","Früchte und todte Fische.  Leinwand.  Br. 4 f. 7 z. 6 l.; H. 3 f.","Früchte und todte Fische","","","41E1 : 41C653 : 41C68","Still Life with Fruit and Fish","","Gemälde","leinwand","4.7.6 x 3","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-52","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0273","","0052","Giacomo Cavedone","","CAVEDONE, GIACOMO","","Italian","","","","","","Anbetung der Hirten.  Holz.  Br. 1 f. 3 z. 6 l.; H. 1 f. 7 z.","Anbetung der Hirten","","","73B25","Adoration of the Christ-child by the Shepherds","","Gemälde","holz","1.3.6 x 1.7","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-53","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0273","","0053","Giacomo Cavedone","","CAVEDONE, GIACOMO","","Italian","","","","","","Franciskus betet vor einem offenen Buche.  Kupfer.  Br. 10 z. 2 l.; H. 7 z. 6 l.","Franciskus betet vor einem offenen Buche","","","11H FRANCIS 3","Francis: Personal Devotion","","Gemälde","kupfer","10.2 x 7.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-54","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0280","","0054","Leopoldo Cicognara","","NEW","","NEW","","","","","","Zwei mit Blumen spielende Kinder.  Leinwand.  Br. 1 f. 5 z.; H. 1 f. 9 z.","Zwei mit Blumen spielende Kinder","","","31D112@25G41","Child@Flowers","","Gemälde","leinwand","1.5 x 1.9","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-55","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0286","","0055","Alessandro Cittoni","","NEW","","NEW","","","","","","Sterbende Kleopatra, von vielen Figuren umgeben.  Leinwand. Br. 6 f. 6 z. 8 l.; H. 8 f. 2 z.","Sterbende Kleopatra, von vielen Figuren umgeben","","","98C CLEOPATRA 68","Death of Cleopatra: she commits suicide by holding an asp to her breast, which she has taken from a basket of figs","","Gemälde","leinwand","6.6.8 x 8.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-56","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0286","","0056","Antonio Civicolini","","NEW","","NEW","","","","","","Büssende Magdalena, vor einem Kreuze liegend. Lebensgross.  Bezeichnet 1615 Antonio Civicolini fecit. Leinwand.  Br. 4 f. 7 z.; H. 6 f. 10 z. 8 l.","Büssende Magdalena, vor einem Kreuze liegend","","","11HH MARY MAGDALENE 36","Mary Magdalene: Penitent","","Gemälde","leinwand","4.7 x 6.10.8","","1615 Antonio Civicolini fecit","","","","","","","","","","","","","Vol. I"
"GERMANINV-57","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0297","","0057","Jacques le Bourguignon Courtois","","COURTOIS, JACQUES (IL BORGOGNONE)","","French","","","","","","Zwei Lagerbilder.  Leinwand.  Br. 4 f. 3 z. 6 l.; H. 3 f. 6 z. 7 l.","Zwei Lagerbilder","","","99","UNIDENTIFIED","","Gemälde","leinwand","4.3.6 x 3.6.7","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-58","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0306","","0058","A. van Croos","","CROOS, ANTHONY JANSZ. VAN DER","","Dutch","","","","","","Ansicht einer grossen Stadt; vorn die See; viele Figuren. Holz.  Br. 2 f. 6 z.; H. 1 f. 9 z. 10 l.","Ansicht einer grossen Stadt; vorn die See; viele Figuren","","","25I1","City-View in General; 'Veduta'","","Gemälde","holz","2.6 x 1.9.10","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-59","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0311","","0059","Joseph Friedrich August Darbes","","DARBES, JOSEPH FRIEDRICH AUGUST","","German","","","","","","Büste des Moses Mendelssohn.  Grau in grau.  Leinwand. Br. 1 f. 4 z.; H. 1 f. 11 z.","Büste des Moses Mendelssohn","","","61B2 MENDELSSHON, MOSES 11@49C3","Pirckheimer, Willibald@Scholar, Philosopher","","Gemälde","leinwand","1.4 x 1.11","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-60","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0327","","0060","Albert Dies","Hackert","DIES, ALBERT CHRISTOPH","HACKAERT, JAN","Austrian","Dutch","copy by","copy after","copy by","copy after","Nach Hackert.  Das Colosseum auf dem Campo Vaccino zu Rom. Leinwand.  Br. 6 f. 11 z.; H. 5 f. 1 z. 2 l.","Das Colosseum auf dem Campo Vaccino zu Rom","copy by Dies, Albert after Hackert","","25I1 : 61E ROMA : 61F COLOSSEO","Roma: Colosseo","","Gemälde","leinwand","6.11 x 5.1.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-61","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0327","","0061","Albert Dies","Hackert","DIES, ALBERT CHRISTOPH","HACKAERT, JAN","Austrian","Dutch","copy by","copy after","copy by","copy after","Nach Hackert.  Dieselbe Ansicht mit etwas verändertem Standpunkte.  Leinwand.  Br. 2 f. 5 z.; H. 1 f. 7 z. 6 l.","Dieselbe Ansicht mit etwas verändertem Standpunkte","copy by Dies, Albert after Hackert","","25I1","City-View in General; 'Veduta'","","Gemälde","leinwand","2.5 x 1.7.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-62","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0327","","0062","Albert Dies","Hackert","DIES, ALBERT CHRISTOPH","HACKAERT, JAN","Austrian","Dutch","copy by","copy after","copy by","copy after","Nach Hackert.  Felsengrotte mit der Durchsicht auf einen Fluss; vorn worden Statuen mit Blumen bekränzt. Leinwand.  Br. 7 f.; H. 5 f. 2 z. 2 l.","Felsengrotte mit der Durchsicht auf einen Fluss; vorn worden Statuen mit Blumen bekränzt","copy by Dies, Albert after Hackert","","25H213","River","","Gemälde","leinwand","7 x 5.2.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-63","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0333","","0063","Christian Wilhelm Dietrich","","DIETRICH, CHRISTIAN WILHELM ERNST","","German","","","","","","Mann, Frau und Kinder vor einem Hause.  Holz.  Br. 9 z. 10 l.; H. 1 f. 1 z.","Mann, Frau und Kinder vor einem Hause","","","42B74","Family Group","","Gemälde","holz","9.10 x 1.1","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-64","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0339","","0064","Dietrich","","DIETRICH, CHRISTIAN WILHELM ERNST","","German","","","","","","Abraham in Begriff den Jsaak zu opfern.  Holz.  Br. 9 z. 10 l.; H. 1 f. 1 z.","Abraham in Begriff den Jsaak zu opfern","","","71C131","Sacrifice of Isaac","","Gemälde","holz","9.10 x 1.1","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-65","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0340","","0065","Antonio Dizziani","","DIZIANI, ANTONIO","","Italian","","","","","","Jtaliänische Landschaft mit einer Brücke; vorn Hirten mit Vieh.  Leinwand.  Br. 3 f. 7 z. 4 l.; H. 2 f. 4 z. 6 l.","Jtaliänische Landschaft mit einer Brücke; vorn Hirten mit Vieh","","","25H1 : 61D ITALIA","Landscape: Italia","","Gemälde","leinwand","3.7.4 x 2.4.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-66","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0340","","0066","Antonio Dizziani","","DIZIANI, ANTONIO","","Italian","","","","","","Gebirgslandschaft mit Bäumen und Gebäuden; vorn ein grosser Fluss mit Figuren.  Leinwand.  Br. 3 f. 4 z. 6 l.; H. 2 f. 5 z. 3 l.","Gebirgslandschaft mit Bäumen und Gebäuden; vorn ein grosser Fluss mit Figuren","","","25H1 (+1)","Landscape with Figures","","Gemälde","leinwand","3.4.6 x 2.5.3","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-67","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0341","","0067","Antonio Dizziani","","DIZIANI, ANTONIO","","Italian","","","","","","Gebirgslandschaft mit Gebäuden, einer Brücke und Figuren.  Leinwand.  Br. 2 f. 2 z.; H. 1 f. 7 z.","Gebirgslandschaft mit Gebäuden, einer Brücke und Figuren","","","25H1 (+1)","Landscape with Figures","","Gemälde","leinwand","2.2 x 1.7","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-68","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0341","","0068","Antonio Dizziani","","DIZIANI, ANTONIO","","Italian","","","","","","Landschaft mit Gebäuden und einer Brücke.  Leinwand. Br. 2 f. 2 z.; H. 1 f. 7 z.","Landschaft mit Gebäuden und einer Brücke","","","25I6","Landscape with Bridge, Viaduct or Aquaduct","","Gemälde","leinwand","2.2 x 1.7","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-69","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0341","","0069","Jakob van der Does","","DOES, JACOB VAN DER (THE ELDER)","","Dutch","","","","","","Hirtenkinder mit Schafen und einem Hunde in einer Landschaft.  Holz.  Br. 1 f. 4 z.; H. 1 f. 1 z. 5 l.","Hirtenkinder mit Schafen und einem Hunde in einer Landschaft","","","47I221 : 47I2211 : 47I213","Shepherd with Flock of Sheep","","Gemälde","holz","1.4 x 1.1.5","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-70","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0353","","0070","Gerart Dow","","DOU, GERARD","","Dutch","","","","","","Junge Frau in einem reinlichen Zimmer Aepfel schälend. Holz.  Br. 1 f. 2 z.; H. 1 f. 5 z. 2 l.","Junge Frau in einem reinlichen Zimmer Aepfel schälend","","","31D13 (+933) : 41C653 APPLE","Maiden Holding Apple","","Gemälde","holz","1.2 x 1.5.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-71","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0356","","0071","Gerart Dow","","DOU, GERARD","","Dutch","","copy after","","copy after","","Alte Frau Aepfel schälend.  Holz.  Br. 9 z. 8 l.; H. 1 f. 6 l.","Alte Frau Aepfel schälend","","","31D17 (+933) : 41C653 APPLE","Old Woman holding Apple","NEW","Gemälde","holz","9.8 x 1.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-72","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0358","","0072","Hendrik Dubbels","","DUBBELS, HENDRIK JACOBSZ.","","Dutch","","","","","","Seeufer mit Figuren.  Holz.  Br. 1 f. 2 z. 11 l.; H. 1 f. 1 z. 1 l.","Seeufer mit Figuren","","","25H214","Lake","","Gemälde","holz","1.2.11 x 1.1.1","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-73","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0393","","0073","Anthony van Dyk","","DYCK, ANTHONIE VAN","","Flemish","","copy after","","copy after","","Männliches Kniestück in schwarzer Kleidung.  Leinwand.  Br. 2 f. 7 z. 7 l.; H. 3 f. 4 z. 2 l.","Männliches Kniestück in schwarzer Kleidung","","","31D14","Man","","Gemälde","leinwand","2.7.7 x 3.4.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-74","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0393","","0074","Anthony van Dyk","","DYCK, ANTHONIE VAN","","Flemish","","copy after","","copy after","","Weibliches Kniestück in schwarzer Kleidung.  Leinwand.  Br. 2 f. 7 z. 7 l.; H. 3 f. 4 z. 2 l.","Weibliches Kniestück in schwarzer Kleidung","","","31D15","Woman","","Gemälde","leinwand","2.7.7. x 3.4.2","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-75","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0398","","0075","Gerbrand van den Eekhout","","EECKHOUT, GERBRAND VAN DEN","","Dutch","","","","","","Alter Gelehrter einem jungen Prinzen Unterricht ertheilend. Leinwand.  Br. 2 f. 2 z. 6 l.; H. 2 f. 10 z.","Alter Gelehrter einem jungen Prinzen Unterricht ertheilend","","","49B24","Teacher and Pupil","","Gemälde","leinwand","2.2.6 x 2.10","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-76","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0411","","0076","Albert van Everdingen","","EVERDINGEN, ALLART VAN","","Dutch","","","","","","Gebirgslandschaft mit einem Wasserfall.  Holz.  Br. 2 f. 4 l.; H. 1 f. 5 z. 6 l.","Gebirgslandschaft mit einem Wasserfall","","","25H216","Waterfall","","Gemälde","holz","2.4 x 1.5.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-77","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0420","","0077","Kilian Fabritius","","FABRITIUS, CHILIAN","","German","","","","","","Romantische Gebirgslandschaft mit Wasserfall.  Kupfer.  Br. 1 f. 11 z. 2 l.; H. 1 f. 6 z.","Romantische Gebirgslandschaft mit Wasserfall","","","25H216","Waterfall","","Gemälde","kupfer","1.11.2 x 1.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-78","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0422","","0078","Karel van Falens","","FALENS, CAREL VAN","","Flemish","","copy after","","copy after","","Das Pferd eines Edelmannes, welcher mit einer Gesellschaft zur Jagd reitet, bäumt sich vor einem Bauerwagen.  Holz. Br. 2 f. 6 z.; H. 1 f. 9 z.","Das Pferd eines Edelmannes, welcher mit einer Gesellschaft zur Jagd reitet, bäumt sich vor einem Bauerwagen","","","46C131","Riding a Horse; Horseman","","Gemälde","holz","2.6 x 1.9","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-79","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0422","","0079","P. Fancelli","","NEW","","NEW","","","","","","Eine Frau wird aus dem Meere gezogen; ein Priester zeigt nach einem Tempel; rechts eine Bahre, auf welcher sie fortgetragen werden soll.  Leinwand.  Br. 4 f. 7 z. 6 l.; H. 3 f. 6 z.","Eine Frau wird aus dem Meere gezogen; ein Priester zeigt nach einem Tempel; rechts eine Bahre, auf welcher sie fortgetragen werden soll","","","11P3121","Priest","","Gemälde","leinwand","4.7.6 x 3.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-80","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0423","","0080","Foi di Farinello","","NEW","","NEW","","","","","","Vier Bilder.  Mythologische Darstellungen.  Leinwand.  Br. 1 f. 4 z.; H. 1 f. 8 z.","Vier Bilder.  Mythologische Darstellungen","","","9","Classical Mythology and Ancient History","","Gemälde","leinwand","1.4 x 1.8","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-81","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0423","","0081","Anton Feistenberger","","FAISTENBERGER, ANTON","","Austrian","","","","","","Landschaft mit hohen Baumgruppen und einem Wasserfall; vorn der barmherzige Samariter.  Leinwand.  Br. 7 f. 6 l.; H. 5 f. 4 z. 6 l.","Landschaft mit hohen Baumgruppen und einem Wasserfall; vorn der barmherzige Samariter","","","25H216","Waterfall","","Gemälde","leinwand","7.6 x 5.4.6","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-82","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0428","","0082","Gaudenzio Ferrari","","FERRARI, GAUDENZIO","","Italian","","","","","","Maria mit dem Kinde.  Kupfer.  Br. 5 z. 4 l.; H. 6 z. 10 l.","Maria mit dem Kinde","","","11F4","Madonna and Child","","Gemälde","kupfer","5.4 x 6.10","","","","","","","","","","","","","","","Vol. I"
"GERMANINV-83","1","Deutschland","Germany","Löwenberg","Löwenberg","Hohenzollern-Hechingen, Friedrich-Wilhelm-Konstantin, Fürst von","","Löwenberg","","1858/00/00","","0445","","0083","Marcantonio Franceschini","","FRANCESCHINI, MARC'ANTONIO","","Italian","","","","","","Joseph von seinen Brüdern verkauft.  Leinwand.  Br. 5 f. 2 z. 10 l.; H. 4 f. 3 z.","Joseph von seinen Brüdern verkauft","","","71D12","Joseph sold into slavery and taken to Egypt","","Gemälde","leinwand","5.2.10 x 4.3","","","","","","","","","","","","","","","Vol. I"
